ft_process_id,ft_process_step,ft_topic_id,ft_topic
8733,2. (sidste) behandling,2760,Forslag til folketingsbeslutning om obligatorisk brug af familierådslagning i anbringelsessager.
9830,2. (sidste) behandling,3105,Forslag til folketingsbeslutning om vielser foretaget af borgmestre og byrådsmedlemmer.
7977,2. (sidste) behandling,2526,Forslag til folketingsbeslutning om afskaffelse af stillerlister i forbindelse med kommunale og regionale valg.
10073,2. (sidste) behandling,3197,Forslag til folketingsbeslutning om ændrede regler for opkrævning af grundskyld.
6273,3. behandling,2017,Forslag til lov om offentlighed i forvaltningen.
6292,3. behandling,2018,Forslag til lov om ændring af forvaltningsloven og retsplejeloven. (Ændringer i lyset af lov om offentlighed i forvaltningen).
6304,3. behandling,2019,Forslag til lov om ændring af forskellige lovbestemmelser om aktindsigt m.v. (Konsekvensændringer i lyset af lov om offentlighed i forvaltningen og af ændringer i forvaltningsloven og retsplejeloven).
7905,3. behandling,2518,Forslag til lov om ændring af lov om Statstidende. (Bemyndigelse til at fastsætte regler om obligatorisk digital levering af meddelelser til optagelse i Statstidende).
8246,3. behandling,2636,"Forslag til lov om ændring af forskellige lovbestemmelser om ansøgninger, anmeldelser, anmodninger, meddelelser og erklæringer til offentlige myndigheder. (Overgang til obligatorisk digital selvbetjening for borgere, for så vidt angår ansøgning om økonomisk fripladstilskud, meddelelse om valg af læge, ansøgning om navngivning og navneændring, indgivelse af erklæring om faderskab, anmeldelse af cykeltyveri m.v.)."
10758,2. (sidste) behandling,3429,Forslag til folketingsbeslutning i henhold til grundlovens § 47 med hensyn til statsregnskabet for finansåret 2011.
7963,2. (sidste) behandling,2523,Forslag til folketingsbeslutning om at sikre en gebyrfri bankkonto til alle.
9955,2. behandling,3161,Forslag til lov om forlængelse og fornyelse af kollektive overenskomster og aftaler for visse grupper af ansatte på det offentlige område.
10329,3. behandling,3306,"Forslag til lov om ændring af selskabsskatteloven, lov om afgift af lønsum m.v., kulbrinteskatteloven og forskellige andre love. (Aftaler om Vækstplan DK m.v. – nedsættelse af skattesatsen for selskaber, forhøjelse af lønsumsafgiften for finansielle virksomheder og fastholdelse af selskabsskattesatsen for kulbrinteindkomst m.v.)."
10342,3. behandling,3307,"Forslag til lov om ændring af affalds- og råstofafgiftsloven, lov om kuldioxidafgift af visse energiprodukter, lov om afgift af elektricitet, momsloven og forskellige andre love. (Nedsættelse af afgifter på el til erhverv, bortfald af CO2-afgift af el for erhverv, nedsættelse af energiafgifter på brændsler til proces, ændret lagerprincip ved deponering af farligt affald, lempelse af momskredittider samt supplerende støtte til eksisterende industrielle kraft-varme-værker)."
10356,3. behandling,3308,"Forslag til lov om ophævelse af lov om afgift af mineralvand m.v. og om ændring af øl- og vinafgiftsloven og forskellige andre love. (Nedsættelse og senere ophævelse af sodavandsafgiften, nedsættelse af ølafgiften, afskaffelse af den vægtbaserede emballageafgift, øget momsfradrag på hotelovernatninger og midlertidig forhøjelse af reparationsgrænsen for totalskadede køretøjer m.v.)."
10369,3. behandling,3309,Forslag til lov om ændring af ligningsloven og kildeskatteloven. (Genindførelse og udvidelse af boligjobordningen og udvidelse af ordningen om skattekreditter for forsknings- og udviklingsaktiviteter).
10470,3. behandling,3326,"Forslag til lov om ændring af lov om betalingsregler for spildevandsforsyningsselskaber m.v. (Betalingsstruktur for vandafledningsbidrag, bemyndigelse til opgørelse af særbidrag for behandling af særlig forurenet spildevand m.v.)."
10536,3. behandling,3332,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ændring af rammerne for almene medicinske ydelser m.v. i praksissektoren, herunder styrkelse af regionernes planlægnings- og styringsmuligheder, ensartet kvalitet, systematisk patientinddragelse, erstatningspligt m.v.)."
8282,3. behandling,2639,"Forslag til lov om ændring af lov om fremstilling, præsentation og salg af tobaksvarer. (Forbud mod salg af løs snus og lignende tobaksprodukter i Danmark)."
10486,3. behandling,3328,Forslag til lov om ændring af lov om almene boliger m.v. (Forhøjelse af Landsbyggefondens investeringsramme for 2013 til renovering).
10444,3. behandling,3324,"Forslag til lov om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansårene 2014-2017."
11233,3. behandling,3639,Forslag til lov om ændring af lov om elektroniske kommunikationsnet og -tjenester. (Kommunal udlejning af arealer m.v.).
11148,2. (sidste) behandling,3593,Forslag til folketingsbeslutning om opfordring til at trække aktstykke 125 af 14. juni 2013 om statens bloktilskud til kommunerne og regionerne m.v. tilbage fra Finansudvalget.
10549,3. behandling,3333,"Forslag til lov om ændring af lov om uddannelsesordning for ledige, som har opbrugt deres dagpengeret, lov om en aktiv beskæftigelsesindsats, lov om ferie og lov om kommunal udligning og generelle tilskud til kommuner. (Forlængelse af uddannelsesordningen for ledige, målretning af 6 ugers selvvalgt uddannelse m.v.)."
8308,3. behandling,2642,Forslag til lov om ændring af lov om fremme af vedvarende energi. (Ændring af støtte til visse solcelleanlæg).
10861,2. (sidste) behandling,3472,Forslag til folketingsbeslutning om ændring af forretningsorden for Folketinget. (Spørgetime med statsministeren m.v.).
10520,3. behandling,3330,"Forslag til lov om ændring af universitetsloven, lov om erhvervsakademiuddannelser og professionsbacheloruddannelser, lov om videregående kunstneriske uddannelsesinstitutioner, lov om maritime uddannelser og lov om statens voksenuddannelsesstøtte (SVU). (Obligatorisk tilmelding til fag og prøver svarende til et fuldt studieår, afskaffelse af muligheden for at melde fra prøver, etablering af bedre rammer for merit ved studieophold på en anden institution eller studieskift og bedre overgange mellem bachelor- og kandidatuddannelser m.v.)."
10498,3. behandling,3329,"Forslag til lov om ændring af SU-loven, lov om befordringsrabat til studerende ved videregående uddannelser og lov om befordringsrabat til uddannelsessøgende i ungdomsuddannelser m.v. (Ændring af reglerne om støttetid, begrænsninger i adgangen til Statens Uddannelsesstøtte til ungdomsuddannelser, nye støttesatser for hjemmeboende, ændret satsregulering i perioden 2014-2021, øget støtte til befordringsgodtgørelse m.v.)."
10456,3. behandling,3325,"Forslag til lov om ændring af lov om afgift af elektricitet, lov om leje, lov om leje af almene boliger og lov om elforsyning. (Lejeres mulighed for nettoafregning, herunder afgiftsfritagelse for elektricitet fremstillet på vedvarende energi-anlæg)."
10408,3. behandling,3321,"Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats, lov om ansvaret for og styringen af den aktive beskæftigelsesindsats og forskellige andre love. (Reform af kontanthjælpssystemet, uddannelsespålæg, uddannelsesrettet indsats til unge, jobrettet indsats til kontanthjælpsmodtagere, helhedsorienteret indsats til udsatte m.v.)."
11237,3. behandling,3640,Forslag til lov om ændring af lov om elektroniske kommunikationsnet og -tjenester. (Etablering af nøddrift i tilfælde af konkurs og rekonstruktion).
10421,3. behandling,3322,"Forslag til lov om ændring af lov om aktiv socialpolitik, SU-loven, lov om børnetilskud og forskudsvis udbetaling af børnebidrag og forskellige andre love. (Reform af kontanthjælpssystemet, uddannelseshjælp for unge, aktivitetstillæg, gensidig forsørgelsespligt mellem samlevende, ændrede rådighedskrav og sanktioner m.v.)."
19900,Behandling,6307,"Folketinget konstaterer, at indsatsen mod bander og andre kriminelle, der afpresser erhvervsdrivende, er utilstrækkelig.

Folketinget pålægger regeringen at afdække problemets omfang, herunder skyggetallene.

Folketinget pålægger regeringen at indkalde partierne til møde, hvor partierne bl.a. skal drøfte behovet for højere straffe for afpresning og bedre mulighed for udvisning."
19892,Behandling,6303,"Folketinget noterer med tilfredshed, at Femern A/S er blevet pålagt at overholde ILO-konvention nr. 94 om arbejdsklausuler i offentlige kontrakter – en konvention, Danmark tilsluttede sig allerede i 1955.

Folketinget noterer endvidere, at der med finansloven er afsat midler til at sikre overholdelse af disse konventioner samt til at bekæmpe social dumping. Det betyder, at Femern A/S i forbindelse med de kommende anlægsarbejder på den faste forbindelse over Femern Bælt vil indføje en betingelse i udbudsdokumenterne, der pålægger både entreprenører og deres underentreprenører at sikre, at ansatte, der arbejder i Danmark, skal sikres vilkår, der ikke er mindre gunstige end dem, der bl.a. gælder i henhold til kollektiv overenskomst for arbejde af samme art, hvor arbejdet udføres. Folketinget er enig i, at samme fremgangsmetode anvendes ved fremtidige offentlige udbud."
16916,3. behandling,5456,Forslag til lov om ændring af fiskeriloven. (Fiskerilicens til visse uddannelsesinstitutioner).
16941,3. behandling,5458,"Forslag til lov om ændring af lov om fødevarer og lov om hold af dyr. (Nedlæggelse af Fødevarekontroludvalget og revisionsenheden, bistand til eksporterhverv og udlægning af administration af frivillig mærkningsordning til en privat forening m.v.)."
17524,3. behandling,5662,Forslag til lov om ændring af lov om VækstFonden. (VækstFondens bestyrelsessammensætning og kapitalforvalterrolle m.v.).
16983,3. behandling,5461,Forslag til lov om ændring af årsregnskabsloven og revisorloven. (Forenkling af revisionspligten og styrket offentligt tilsyn med revisorer m.v.).
19969,3. behandling,6344,Forslag til lov om ændring af sundhedsloven og apotekerloven. (Regelforenkling i den kommunale tandpleje og ændring af kompetenceregler om apotekeres udnævnelse m.v.).
17536,3. behandling,5663,Forslag til lov om ændring af lov om indhentning af tilbud på visse offentlige og offentligt støttede kontrakter og lov om kommuners udførelse af opgaver for andre offentlige myndigheder og kommuners og regioners deltagelse i selskaber. (Lempelse af annonceringspligten samt styrket mulighed for kommuners og regioners deltagelse i selskaber).
17616,3. behandling,5669,"Forslag til lov om ændring af lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Private sygehuse, klinikker og speciallægepraksissers medfinansiering af patientskadeerstatningsordningen, vederlag og befordringsgodtgørelse til Forbrugerrådets og Danske Patienters repræsentanter i tandlægenævnene m.v.)."
17591,3. behandling,5667,"Forslag til lov om ændring af lov om lægemidler, lov om apoteksvirksomhed, sundhedsloven og lov om regionernes finansiering. (Forhindring af forfalskede lægemidler i den lovlige forsyningskæde m.v.)."
16792,3. behandling,5446,Forslag til lov om ændring af lov om miljøbeskyttelse. (Ændring af godtgørelsesordningen i forbindelse med boringer).
16829,3. behandling,5449,"Forslag til lov om ændring af lov om miljøbeskyttelse, lov om betalingsregler for spildevandsforsyningsselskaber m.v. og lov om vurdering og styring af oversvømmelsesrisikoen fra vandløb og søer. (Bemyndigelse til fastsættelse af regler om oversvømmelseskort, digital fremsendelse af oversvømmelseskort og risikostyringsplaner m.v.)."
19973,3. behandling,6345,Forslag til lov om ændring af sundhedsloven. (Ophævelse af pensionisters tilskud til håndkøbslægemidler).
16806,3. behandling,5447,Forslag til lov om administration af Den Europæiske Unions forordninger om handel med træ og træprodukter med henblik på bekæmpelse af handel med ulovligt fældet træ.
16842,3. behandling,5450,Forslag til lov om ændring af lov om miljøbeskyttelse. (Virksomheders adgang til genbrugspladser på tværs af kommunegrænser).
48039,Behandling,16465,"Folketinget konstaterer, at der er brug for reel vækst i det offentlige forbrug, hvis vi skal udvikle velfærden med bl.a. styrket sundhed, flere i uddannelse, bedre forhold for børn, ældre, mennesker med handicap og socialt udsatte. Nulvækst i det offentlige forbrug vil derimod betyde nedskæringer i serviceniveau og færre offentligt ansatte til skade for velfærden.
Udviklingen af velfærdssamfundet hviler på en fortsat indsats for at skabe arbejdspladser på ordentlige vilkår og sikre en ansvarlig økonomisk politik, der bygger på social og miljømæssig bæredygtighed. Det indebærer et fortsat opgør med social dumping, at begrænse ulighed og fattigdom og sikre reelt lige muligheder.
Folketinget konstaterer endvidere, at i en tid, hvor vi bevæger os ud af en krise, der ramte både økonomi og velfærd, er det nødvendigt, at partier, der ønsker regeringsansvar, præsenterer en samlet plan for deres økonomiske prioriteringer. Det er nødvendigt for at undgå eksperimenter med velfærd og økonomi."
